Intersection Name,Intersection ID,dt_bin,Direction,Movement Type,Vehicle Classification,Number of Vehicles
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 19:45:00,WB,THRU,ArticulatedTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,THRU,PickupTruck,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,LT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,THRU,Car,1284
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,NB,LT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:00:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,NB,THRU,Car,972
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,THRU,Car,384
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,LT,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,THRU,Car,1248
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,THRU,Bus,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,NB,THRU,PickupTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,THRU,PickupTruck,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,RT,Car,348
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,THRU,Car,384
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,RT,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:30:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,NB,THRU,Car,912
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,RT,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 20:45:00,WB,THRU,Car,456
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,THRU,Car,1068
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,THRU,PickupTruck,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,NB,LT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,THRU,Car,420
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:00:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,THRU,PickupTruck,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,THRU,Car,1044
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,NB,LT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,WB,RT,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:15:00,WB,THRU,Car,396
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,NB,LT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,NB,THRU,Car,1068
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,NB,THRU,PickupTruck,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,NB,LT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:30:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,THRU,PickupTruck,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,LT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,LT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,LT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,NB,THRU,Car,1056
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,WB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,WB,RT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 21:45:00,WB,THRU,Car,384
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,NB,THRU,Car,1068
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,NB,LT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,NB,THRU,PickupTruck,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,RT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:00:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,NB,THRU,Car,1008
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,NB,LT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,WB,THRU,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,WB,RT,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,NB,LT,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,NB,THRU,Car,1104
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,WB,RT,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:30:00,WB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,THRU,Car,972
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 22:45:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,NB,THRU,Car,828
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,WB,RT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,WB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:00:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,NB,THRU,Car,900
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,WB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:15:00,WB,RT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,NB,THRU,Car,1068
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,NB,LT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,WB,RT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:30:00,WB,THRU,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:45:00,NB,THRU,Car,756
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:45:00,WB,THRU,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-22 23:45:00,WB,RT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,NB,THRU,Car,660
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:00:00,WB,THRU,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:15:00,NB,THRU,Car,684
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:15:00,NB,LT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:15:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:15:00,WB,RT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,NB,LT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,NB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:30:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 00:45:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:00:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:00:00,NB,THRU,Car,348
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:00:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:00:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:15:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:15:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:15:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:15:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:30:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:30:00,NB,THRU,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:30:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:30:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:45:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:45:00,NB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:45:00,WB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 01:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,NB,THRU,Car,372
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:00:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:15:00,NB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:15:00,WB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:15:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:30:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:30:00,NB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:30:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:45:00,NB,THRU,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:45:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:45:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 02:45:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:00:00,NB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:00:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:15:00,NB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:15:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:30:00,NB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:30:00,WB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:45:00,NB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:45:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 03:45:00,WB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:00:00,NB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:00:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:15:00,NB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:15:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:15:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:30:00,NB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:30:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:30:00,WB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:45:00,NB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 04:45:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:00:00,NB,THRU,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:00:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:15:00,NB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:15:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:15:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:30:00,NB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-23 05:30:00,WB,THRU,Car,48
